Node Name,Relevant TO,Sheets,Voltage (Derived),Site Name,latitude,longitude,Full Name
SPIT2K,SHET,"B-2-1a, B-3-1a, B-3-2a",275,SPITTAL,58.480125,-3.453938,SPITTAL 275kV
SPIT2R,SHET,B-2-1a,275,SPITTAL,58.480125,-3.453938,SPITTAL 275kV
SPLN41,NGET,B-2-1c,400,SPALDING NORTH,52.8057902,-0.1333199,SPALDING NORTH 400kV
SPRB1-,SPT,"B-2-2b, B-3-2b",132,SPIREBUSH,,,SPIREBUSH 132kV
SPRB3-,SPT,B-3-2b,33,SPIREBUSH,,,SPIREBUSH 33kV
SSHI22,NGET,"B-2-1c, B-3-1c",275,SOUTH SHIELDS,54.9733935,-1.4494866,SOUTH SHIELDS 275kV
SSHI31,NGET,B-3-1c,33,SOUTH SHIELDS,54.9733935,-1.4494866,SOUTH SHIELDS 33kV
STAH11,NGET,B-3-1c,132,STANAH,53.8788231,-2.9878141,STANAH 132kV
STAH4A,NGET,"B-2-1c, B-2-2c, B-3-1c",400,STANAH,53.8788231,-2.9878141,STANAH 400kV
STAH4B,NGET,"B-2-1c, B-2-2c, B-3-1c",400,STANAH,53.8788231,-2.9878141,STANAH 400kV
STAL11,NGET,B-3-1c,132,STALYBRIDGE,53.493655,-2.0412602,STALYBRIDGE 132kV
STAL21,NGET,"B-2-1c, B-3-1c",275,STALYBRIDGE,53.493655,-2.0412602,STALYBRIDGE 275kV
STAL41,NGET,B-4-1c,400,STALYBRIDGE,53.493655,-2.0412602,STALYBRIDGE 400kV
STAL4A,NGET,"B-2-1c, B-3-1c",400,STALYBRIDGE,53.493655,-2.0412602,STALYBRIDGE 400kV
STAL4B,NGET,B-2-1c,400,STALYBRIDGE,53.493655,-2.0412602,STALYBRIDGE 400kV
STAY41,NGET,"B-2-1c, B-2-2c, B-3-1c",400,STAYTHORPE,53.0774926,-0.868978,STAYTHORPE 400kV
STAY4A,NGET,"B-2-1c, B-2-2c, B-3-1c",400,STAYTHORPE,53.0774926,-0.868978,STAYTHORPE 400kV
STCS1A,SHET,B-2-2a,132,STRATHY COLLECTOR STATION,58.27750105,-6.30833555,STRATHY COLLECTOR STATION 132kV
STCS1B,SHET,B-2-2a,132,STRATHY COLLECTOR STATION,58.27750105,-6.30833555,STRATHY COLLECTOR STATION 132kV
STEN11,NGET,"B-2-1c, B-3-1c",132,STELLA NORTH,54.9780659,-1.724499,STELLA NORTH 132kV
STES11,NGET,"B-2-1c, B-3-1c",132,STELLA SOUTH,54.974362,-1.7325261,STELLA SOUTH 132kV
STEW21,NGET,"B-2-1c, B-3-1c, B-4-1c",275,STELLA WEST,54.9776584,-1.7422205,STELLA WEST 275kV
STEW41,NGET,"B-2-1c, B-2-2c, B-3-1c, B-4-1c",400,STELLA WEST,54.9776584,-1.7422205,STELLA WEST 400kV
STHA2A,SPT,"B-2-1b, B-2-2b, B-3-1b",275,STRATHAVEN,55.75223,-4.081786,STRATHAVEN 275kV
STHA2B,SPT,"B-2-1b, B-2-2b, B-3-1b",275,STRATHAVEN,55.75223,-4.081786,STRATHAVEN 275kV
STHA3-,SPT,B-3-1b,33,STRATHAVEN,55.75223,-4.081786,STRATHAVEN 33kV
STHA3V,SPT,B-4-1b,33,STRATHAVEN,55.75223,-4.081786,STRATHAVEN 33kV
STHA4A,SPT,"B-2-1b, B-2-2b, B-3-1b",400,STRATHAVEN,55.75223,-4.081786,STRATHAVEN 400kV
STHA4B,SPT,"B-2-1b, B-2-2b, B-3-1b",400,STRATHAVEN,55.75223,-4.081786,STRATHAVEN 400kV
STIR1S,SPT,"B-2-1b, B-3-1b",132,STIRLING,56.116906,-3.92004,STIRLING 132kV
STIR1T,SPT,"B-2-1b, B-2-2b, B-3-1b",132,STIRLING,56.116906,-3.92004,STIRLING 132kV
STIR3-,SPT,B-3-1b,33,STIRLING,56.116906,-3.92004,STIRLING 33kV
STLE1Q,SPT,"B-2-1b, B-3-1b",132,STRATHLEVEN,55.961748,-4.56281,STRATHLEVEN 132kV
STLE1R,SPT,"B-2-1b, B-3-1b",132,STRATHLEVEN,55.961748,-4.56281,STRATHLEVEN 132kV
STLE3S,SPT,B-3-1b,33,STRATHLEVEN,55.961748,-4.56281,STRATHLEVEN 33kV
STNG1A,SHET,B-2-2a,132,STANNERGATE,,,STANNERGATE 132kV
STNG1B,SHET,B-2-2a,132,STANNERGATE,,,STANNERGATE 132kV
STNG1C,SHET,B-2-2a,132,STANNERGATE,,,STANNERGATE 132kV
STNG1D,SHET,B-2-2a,132,STANNERGATE,,,STANNERGATE 132kV
STNG1E,SHET,"B-2-2a, B-3-2a",132,STANNERGATE,,,STANNERGATE 132kV
STNG3-,SHET,B-3-2a,33,STANNERGATE,,,STANNERGATE 33kV
STOB11,NGET,B-3-1c,132,STOKE BARDOLPH,52.9597713,-1.0506411,STOKE BARDOLPH 132kV
STOB41,NGET,"B-2-1c, B-2-2c, B-3-1c",400,STOKE BARDOLPH,52.9597713,-1.0506411,STOKE BARDOLPH 400kV
STOC1-,SPT,"B-2-2b, B-3-2b",132,STRANOCH WIND FARM,,,STRANOCH WIND FARM 132kV
STOC3-,SPT,B-3-2b,33,STRANOCH WIND FARM,,,STRANOCH WIND FARM 33kV
STOR1-,SHET,"B-2-2a, B-3-2a",132,STORNOWAY,58.20332362,-6.37365812,STORNOWAY 132kV
STOR3-,SHET,B-3-2a,33,STORNOWAY,58.20332362,-6.37365812,STORNOWAY 33kV
STRB2-,SHET,"B-2-1a, B-2-2a, B-3-1a",275,STRATH BRORA WIND,58.020209,-3.875536,STRATH BRORA WIND 275kV
STRB3W,SHET,B-3-1a,33,STRATH BRORA WIND,58.020209,-3.875536,STRATH BRORA WIND 33kV
STRI1Q,SHET,"B-2-1a, B-3-1a",132,STRICHEN,57.58641,-2.069419,STRICHEN 132kV
STRI1R,SHET,"B-2-1a, B-3-1a",132,STRICHEN,57.58641,-2.069419,STRICHEN 132kV
STRI3-,SHET,B-3-1a,33,STRICHEN,57.58641,-2.069419,STRICHEN 33kV
STRL1-,SHET,"B-2-1a, B-3-1a",132,STRONELAIRG WIND FARM (SSE),57.094671,-4.433875,STRONELAIRG WIND FARM (SSE) 132kV
STRL3P,SHET,B-3-1a,33,STRONELAIRG WIND FARM (SSE),57.094671,-4.433875,STRONELAIRG WIND FARM (SSE) 33kV
STRL3Q,SHET,B-3-1a,33,STRONELAIRG WIND FARM (SSE),57.094671,-4.433875,STRONELAIRG WIND FARM (SSE) 33kV
STRL3R,SHET,B-3-1a,33,STRONELAIRG WIND FARM (SSE),57.094671,-4.433875,STRONELAIRG WIND FARM (SSE) 33kV
STRW1-,SHET,"B-2-1a, B-3-1a",132,STRATHY WIND,,,STRATHY WIND 132kV
STRW1A,SHET,"B-2-1a, B-2-2a",132,STRATHY WIND,,,STRATHY WIND 132kV
STRW3-,SHET,B-3-1a,33,STRATHY WIND,,,STRATHY WIND 33kV
STSB41,NGET,B-4-1c,400,STOCKSBRIDGE,53.487747,-1.6019806,STOCKSBRIDGE 400kV
STSB4A,NGET,"B-2-1c, B-3-1c",400,STOCKSBRIDGE,53.487747,-1.6019806,STOCKSBRIDGE 400kV
STSB4B,NGET,"B-2-1c, B-3-1c",400,STOCKSBRIDGE,53.487747,-1.6019806,STOCKSBRIDGE 400kV
STSO1A,SHET,B-2-2a,132,STRATHY SOUTH,,,STRATHY SOUTH 132kV
STSO1B,SHET,"B-2-2a, B-3-2a",132,STRATHY SOUTH,,,STRATHY SOUTH 132kV
STSO3A,SHET,B-3-2a,33,STRATHY SOUTH,,,STRATHY SOUTH 33kV
STSO3B,SHET,B-3-2a,33,STRATHY SOUTH,,,STRATHY SOUTH 33kV
STWB4Q,"NGET, SPT","B-2-1b, B-2-1c",400,STELLA WEST BORDER NODE,55.652386,-2.247632,STELLA WEST BORDER NODE 400kV
STWB4Q,"NGET, SPT","B-2-1b, B-2-1c",400,STELLA WEST BORDER 400KV,55.652386,-2.247632,STELLA WEST BORDER 400KV 400kV
STWB4R,"NGET, SPT","B-2-1b, B-2-1c",400,STELLA WEST BORDER NODE,55.652386,-2.247632,STELLA WEST BORDER NODE 400kV
STWB4R,"NGET, SPT","B-2-1b, B-2-1c",400,STELLA WEST BORDER 400KV,55.652386,-2.247632,STELLA WEST BORDER 400KV 400kV
STWO1-,SHET,"B-2-2a, B-3-2a",132,STRATHY WOOD,,,STRATHY WOOD 132kV
STWO3-,SHET,B-3-2a,33,STRATHY WOOD,,,STRATHY WOOD 33kV
STYC11,NGET,B-3-1c,132,STAYTHORPE C,53.0774926,-0.868978,STAYTHORPE C 132kV
STYC12,NGET,B-3-1c,132,STAYTHORPE C,53.0774926,-0.868978,STAYTHORPE C 132kV
SUND11,NGET,B-3-1c,132,SUNDON,51.9363321,-0.5030143,SUNDON 132kV
SUND31,NGET,B-3-1c,33,SUNDON,51.9363321,-0.5030143,SUNDON 33kV
SUND41,NGET,"B-2-1c, B-2-2c, B-3-1c, B-4-1c",400,SUNDON,51.9363321,-0.5030143,SUNDON 400kV
SUND42,NGET,"B-2-1c, B-2-2c, B-3-1c, B-4-1c",400,SUNDON,51.9363321,-0.5030143,SUNDON 400kV
SWAN11,NGET,B-3-1c,132,SWANSEA NORTH,51.6894183,-3.9567522,SWANSEA NORTH 132kV
SWAN12,NGET,B-3-1c,132,SWANSEA NORTH,51.6894183,-3.9567522,SWANSEA NORTH 132kV
SWAN21,NGET,"B-2-1c, B-3-1c",275,SWANSEA NORTH,51.6894183,-3.9567522,SWANSEA NORTH 275kV
SWAN22,NGET,B-3-1c,275,SWANSEA NORTH,51.6894183,-3.9567522,SWANSEA NORTH 275kV
SWAN41,NGET,"B-2-1c, B-2-2c, B-3-1c",400,SWANSEA NORTH,51.6894183,-3.9567522,SWANSEA NORTH 400kV
SWAN42,NGET,B-2-1c,400,SWANSEA NORTH,51.6894183,-3.9567522,SWANSEA NORTH 400kV
SWAN4A,NGET,"B-2-1c, B-3-1c",400,SWANSEA NORTH,51.6894183,-3.9567522,SWANSEA NORTH 400kV
SWAN4B,NGET,"B-2-1c, B-3-1c",400,SWANSEA NORTH,51.6894183,-3.9567522,SWANSEA NORTH 400kV
SYEL1-,SHET,B-2-2a,132,SOUTH YELL,,,SOUTH YELL 132kV
SYEL1A,SHET,B-2-2a,132,SOUTH YELL,,,SOUTH YELL 132kV
SYEL1B,SHET,B-2-2a,132,SOUTH YELL,,,SOUTH YELL 132kV
SYEL1M,SHET,B-2-2a,132,SOUTH YELL,,,SOUTH YELL 132kV
SYEL1N,SHET,B-2-2a,132,SOUTH YELL,,,SOUTH YELL 132kV
TADT2A,NGET,B-2-2c,275,TADCASTER TEE,53.881023,-1.26554,TADCASTER TEE 275kV
TADT2B,NGET,B-2-2c,275,TADCASTER TEE,53.881023,-1.26554,TADCASTER TEE 275kV
TARL1Q,SHET,"B-2-1a, B-3-1a",132,TARLAND,57.152177,-2.787705,TARLAND 132kV
TARL1R,SHET,"B-2-1a, B-3-1a",132,TARLAND,57.152177,-2.787705,TARLAND 132kV
TARL3-,SHET,B-3-1a,33,TARLAND,57.152177,-2.787705,TARLAND 33kV
TAUN11,NGET,B-3-1c,132,TAUNTON,51.0169663,-3.1551264,TAUNTON 132kV
TAUN41,NGET,"B-2-1c, B-2-2c, B-3-1c",400,TAUNTON,51.0169663,-3.1551264,TAUNTON 400kV
TAUN42,NGET,"B-2-1c, B-2-2c, B-3-1c, B-4-2c",400,TAUNTON,51.0169663,-3.1551264,TAUNTON 400kV
TAYN1Q,SHET,"B-2-1a, B-2-2a, B-3-1a",132,TAYNUILT,56.430211,-5.214472,TAYNUILT 132kV
TAYN1R,SHET,"B-2-1a, B-2-2a, B-3-1a",132,TAYNUILT,56.430211,-5.214472,TAYNUILT 132kV
TAYN3-,SHET,B-3-1a,33,TAYNUILT,56.430211,-5.214472,TAYNUILT 33kV
TEAL1-,SHET,"B-2-1a, B-3-1a, B-4-1a",132,TEALING,51.501918,-0.297172,TEALING 132kV
TEAL2A,SHET,"B-2-1a, B-2-2a, B-3-1a",275,TEALING,51.501918,-0.297172,TEALING 275kV
TEAL2B,SHET,"B-2-1a, B-2-2a, B-3-1a",275,TEALING,51.501918,-0.297172,TEALING 275kV
TEAL2J,SHET,"B-2-1a, B-2-2a, B-3-1a, B-3-2a, B-4-1a",275,TEALING,51.501918,-0.297172,TEALING 275kV
TEAL2K,SHET,"B-2-1a, B-2-2a, B-3-1a, B-3-2a",275,TEALING,51.501918,-0.297172,TEALING 275kV
TEAL3W,SHET,B-4-1a,33,TEALING,51.501918,-0.297172,TEALING 33kV
TEAL3Y,SHET,B-4-1a,33,TEALING,51.501918,-0.297172,TEALING 33kV
TELR1Q,SPT,"B-2-1b, B-2-2b, B-3-1b",132,TELFORD ROAD,55.961832,-3.243143,TELFORD ROAD 132kV
TELR1R,SPT,"B-2-1b, B-2-2b, B-3-1b",132,TELFORD ROAD,55.961832,-3.243143,TELFORD ROAD 132kV
TELR3-,SPT,B-3-1b,33,TELFORD ROAD,55.961832,-3.243143,TELFORD ROAD 33kV
TEMP21,NGET,"B-2-1c, B-3-1c",275,TEMPLEBOROUGH,53.4120603,-1.3858386,TEMPLEBOROUGH 275kV
TEMP22,NGET,"B-2-1c, B-2-2c, B-3-1c",275,TEMPLEBOROUGH,53.4120603,-1.3858386,TEMPLEBOROUGH 275kV
TEMP31,NGET,B-3-1c,33,TEMPLEBOROUGH,53.4120603,-1.3858386,TEMPLEBOROUGH 33kV
THOM21,NGET,"B-2-1c, B-3-1c",275,THORPE MARSH,53.5755874,-1.0891464,THORPE MARSH 275kV
THOM2A,NGET,"B-2-1c, B-3-1c",275,THORPE MARSH,53.5755874,-1.0891464,THORPE MARSH 275kV
THOM41,NGET,"B-2-1c, B-3-1c",400,THORPE MARSH,53.5755874,-1.0891464,THORPE MARSH 400kV
THOM42,NGET,"B-2-1c, B-3-1c, B-4-1c",400,THORPE MARSH,53.5755874,-1.0891464,THORPE MARSH 400kV
THOM61,NGET,B-3-1c,66,THORPE MARSH,53.5755874,-1.0891464,THORPE MARSH 66kV
THTO41,NGET,"B-2-1c, B-2-2c",400,THORNTON,53.900346,-0.8221173,THORNTON 400kV
THTO42,NGET,"B-2-1c, B-2-2c",400,THORNTON,53.900346,-0.8221173,THORNTON 400kV
THTO43,NGET,"B-2-1c, B-2-2c",400,THORNTON,53.900346,-0.8221173,THORNTON 400kV
THUR21,NGET,"B-2-1c, B-3-1c",275,THURCROFT,53.4049216,-1.2685425,THURCROFT 275kV
THUR2A,NGET,"B-2-1c, B-2-2c",275,THURCROFT,53.4049216,-1.2685425,THURCROFT 275kV
THUR61,NGET,B-3-1c,66,THURCROFT,53.4049216,-1.2685425,THURCROFT 66kV
THUS1J,SHET,"B-2-1a, B-2-2a, B-3-1a",132,THURSO SOUTH,58.563685,-3.510185,THURSO SOUTH 132kV
THUS1K,SHET,"B-2-1a, B-2-2a, B-3-1a",132,THURSO SOUTH,58.563685,-3.510185,THURSO SOUTH 132kV
THUS1L,SHET,B-2-2a,132,THURSO SOUTH,58.563685,-3.510185,THURSO SOUTH 132kV
THUS1M,SHET,B-2-2a,132,THURSO SOUTH,58.563685,-3.510185,THURSO SOUTH 132kV
THUS2J,SHET,"B-2-1a, B-2-2a, B-3-1a",275,THURSO SOUTH,58.563685,-3.510185,THURSO SOUTH 275kV
THUS2K,SHET,"B-2-1a, B-3-1a",275,THURSO SOUTH,58.563685,-3.510185,THURSO SOUTH 275kV
THUS3-,SHET,B-3-1a,33,THURSO SOUTH,58.563685,-3.510185,THURSO SOUTH 33kV
TILB11,NGET,B-3-1c,132,TILBURY,51.4602998,0.3937219,TILBURY 132kV
TILB12,NGET,B-3-1c,132,TILBURY,51.4602998,0.3937219,TILBURY 132kV
TILB13,NGET,B-3-1c,132,TILBURY,51.4602998,0.3937219,TILBURY 132kV
TILB14,NGET,B-3-1c,132,TILBURY,51.4602998,0.3937219,TILBURY 132kV
TILB21,NGET,"B-2-1c, B-3-1c",275,TILBURY,51.4602998,0.3937219,TILBURY 275kV
TILB41,NGET,"B-2-1c, B-2-2c, B-3-1c",400,TILBURY,51.4602998,0.3937219,TILBURY 400kV
TILB4A,NGET,"B-2-1c, B-3-1c",400,TILBURY,51.4602998,0.3937219,TILBURY 400kV
TILB4B,NGET,"B-2-1c, B-3-1c",400,TILBURY,51.4602998,0.3937219,TILBURY 400kV
TINP21,NGET,"B-2-1c, B-3-1c",275,TINSLEY PARK,53.4011496,-1.3946229,TINSLEY PARK 275kV
TINP22,NGET,"B-2-1c, B-3-1c",275,TINSLEY PARK,53.4011496,-1.3946229,TINSLEY PARK 275kV
TINP31,NGET,B-3-1c,33,TINSLEY PARK,53.4011496,-1.3946229,TINSLEY PARK 33kV
TINP32,NGET,B-3-1c,33,TINSLEY PARK,53.4011496,-1.3946229,TINSLEY PARK 33kV
TLSK4-,SHET,B-2-2a,400,TALISK OFFSHORE WIND FARM,,,TALISK OFFSHORE WIND FARM 400kV
TNGF1-,SHET,B-2-2a,132,TANGY IV,,,TANGY IV 132kV
TNGF1A,SHET,"B-2-2a, B-3-2a",132,TANGY IV,,,TANGY IV 132kV
TNGF3-,SHET,B-3-2a,33,TANGY IV,,,TANGY IV 33kV
TODD3-,SPT,B-2-1b,33,TODDLEBURN,,,TODDLEBURN 33kV
TODP21,NGET,"B-2-1c, B-3-1c",275,TOD POINT,54.606486,-1.1166973,TOD POINT 275kV
TODP61,NGET,B-3-1c,66,TOD POINT,54.606486,-1.1166973,TOD POINT 66kV
TOMT1J,SHET,"B-2-1a, B-3-1a",132,TOMATIN,57.301446,-4.06805,TOMATIN 132kV
TOMT1K,SHET,"B-2-1a, B-3-1a",132,TOMATIN,57.301446,-4.06805,TOMATIN 132kV
TOMT1L,SHET,B-2-1a,132,TOMATIN,57.301446,-4.06805,TOMATIN 132kV
TOMT1M,SHET,B-2-1a,132,TOMATIN,57.301446,-4.06805,TOMATIN 132kV
TOMT2J,SHET,"B-2-1a, B-3-1a",275,TOMATIN,57.301446,-4.06805,TOMATIN 275kV
TOMT2K,SHET,"B-2-1a, B-3-1a",275,TOMATIN,57.301446,-4.06805,TOMATIN 275kV
TONG1-,SPT,"B-2-1b, B-2-2b, B-3-1b, B-3-2b",132,TONGLAND,54.861565,-4.034444,TONGLAND 132kV
TONG1Q,SPT,"B-2-1b, B-2-2b, B-3-1b, B-3-2b",132,TONGLAND,54.861565,-4.034444,TONGLAND 132kV
TONG1R,SPT,"B-3-1b, B-3-2b",132,TONGLAND,54.861565,-4.034444,TONGLAND 132kV
TONG3-,SPT,B-3-1b,33,TONGLAND,54.861565,-4.034444,TONGLAND 33kV
TONG5-,SPT,B-3-1b,11,TONGLAND,54.861565,-4.034444,TONGLAND 11kV
TORN1-,SPT,"B-2-1b, B-2-2b, B-3-1b",132,TORNESS,55.966323,-2.410999,TORNESS 132kV
TORN4-,SPT,"B-2-1b, B-2-2b, B-3-1b, B-4-1b",400,TORNESS,55.966323,-2.410999,TORNESS 400kV
TOTT11,NGET,B-3-1c,132,TOTTENHAM,51.6045153,-0.0476486,TOTTENHAM 132kV
TOTT12,NGET,B-3-1c,132,TOTTENHAM,51.6045153,-0.0476486,TOTTENHAM 132kV
TOTT21,NGET,"B-2-1c, B-2-2c, B-3-1c, B-4-1c",275,TOTTENHAM,51.6045153,-0.0476486,TOTTENHAM 275kV
TOTT22,NGET,"B-2-1c, B-2-2c, B-3-1c, B-4-1c",275,TOTTENHAM,51.6045153,-0.0476486,TOTTENHAM 275kV
TOTT23,NGET,"B-2-1c, B-3-1c",275,TOTTENHAM,51.6045153,-0.0476486,TOTTENHAM 275kV
TOTT24,NGET,"B-2-1c, B-3-1c",275,TOTTENHAM,51.6045153,-0.0476486,TOTTENHAM 275kV
TOTT2A,NGET,B-2-1c,275,TOTTENHAM,51.6045153,-0.0476486,TOTTENHAM 275kV
TOTT2B,NGET,B-2-1c,275,TOTTENHAM,51.6045153,-0.0476486,TOTTENHAM 275kV
TRAW11,NGET,B-3-1c,132,TRAWSFYNYDD,52.9264028,-3.9454574,TRAWSFYNYDD 132kV
TRAW21,NGET,"B-2-1c, B-3-1c",275,TRAWSFYNYDD,52.9264028,-3.9454574,TRAWSFYNYDD 275kV
TRAW41,NGET,"B-2-1c, B-2-2c, B-3-1c",400,TRAWSFYNYDD,52.9264028,-3.9454574,TRAWSFYNYDD 400kV
TREM21,NGET,"B-2-1c, B-3-1c",275,TREMORFA,51.4817266,-3.130704,TREMORFA 275kV
TREM31,NGET,B-3-1c,33,TREMORFA,51.4817266,-3.130704,TREMORFA 33kV
TREU4A,NGET,"B-2-1c, B-2-2c",400,TREUDDYN,53.11095,-3.120619,TREUDDYN 400kV
TREU4B,NGET,"B-2-1c, B-2-2c",400,TREUDDYN,53.11095,-3.120619,TREUDDYN 400kV
TRLO3-,SPT,"B-2-1b, B-2-2b",33,TRALORG,55.234544,-4.788968,TRALORG 33kV
TRSN1-,SPT,"B-2-2b, B-3-2b",132,TROSTON,,,TROSTON 132kV
TRSN3-,SPT,B-3-2b,33,TROSTON,,,TROSTON 33kV
TUMB1Q,SHET,"B-2-1a, B-3-1a, B-3-2a",132,TUMMEL BRIDGE,56.706809,-4.029493,TUMMEL BRIDGE 132kV
TUMB1R,SHET,"B-2-1a, B-3-1a, B-3-2a",132,TUMMEL BRIDGE,56.706809,-4.029493,TUMMEL BRIDGE 132kV
TUMB5-,SHET,"B-3-1a, B-3-2a",11,TUMMEL BRIDGE,56.706809,-4.029493,TUMMEL BRIDGE 11kV
TUMM1J,SHET,"B-2-1a, B-3-1a, B-3-2a",132,TUMMEL,56.706809,-4.029493,TUMMEL 132kV
TUMM1K,SHET,"B-2-1a, B-3-1a, B-3-2a",132,TUMMEL,56.706809,-4.029493,TUMMEL 132kV
TUMM2J,SHET,"B-2-1a, B-2-2a, B-3-1a, B-3-2a",275,TUMMEL,56.706809,-4.029493,TUMMEL 275kV
TUMM2K,SHET,"B-2-1a, B-2-2a, B-3-1a, B-3-2a",275,TUMMEL,56.706809,-4.029493,TUMMEL 275kV
TUMM4-,SHET,B-2-1a,400,TUMMEL,56.706809,-4.029493,TUMMEL 400kV
TWIN11,NGET,B-3-2c,132,TWINSTEAD,52.001766,0.686246,TWINSTEAD 132kV
TWIN4A,NGET,"B-2-2c, B-3-2c",400,TWINSTEAD,52.001766,0.686246,TWINSTEAD 400kV
TWIN4B,NGET,"B-2-2c, B-3-2c",400,TWINSTEAD,52.001766,0.686246,TWINSTEAD 400kV
TYNE11,NGET,B-3-1c,132,TYNEMOUTH,55.0236892,-1.5006349,TYNEMOUTH 132kV
TYNE21,NGET,"B-2-1c, B-3-1c, B-4-1c",275,TYNEMOUTH,55.0236892,-1.5006349,TYNEMOUTH 275kV
TYNE2A,NGET,"B-2-1c, B-3-1c",275,TYNEMOUTH,55.0236892,-1.5006349,TYNEMOUTH 275kV
TYNE51,NGET,B-3-1c,11,TYNEMOUTH,55.0236892,-1.5006349,TYNEMOUTH 11kV
TYNE51,NGET,B-3-1c,11,TYNEMOUTH,55.0236892,-1.5006349,TYNEMOUTH 11kV
UPPB11,NGET,B-3-1c,132,UPPER BOAT,51.5740518,-3.3004189,UPPER BOAT 132kV
UPPB21,NGET,"B-2-1c, B-3-1c",275,UPPER BOAT,51.5740518,-3.3004189,UPPER BOAT 275kV
UPPB22,NGET,"B-2-1c, B-3-1c",275,UPPER BOAT,51.5740518,-3.3004189,UPPER BOAT 275kV
UPPB31,NGET,B-3-1c,33,UPPER BOAT,51.5740518,-3.3004189,UPPER BOAT 33kV
USKM11,NGET,B-3-1c,132,USKMOUTH,51.547106,-2.9785863,USKMOUTH 132kV
USKM12,NGET,"B-3-1c, B-4-1c",132,USKMOUTH,51.547106,-2.9785863,USKMOUTH 132kV
USKM21,NGET,"B-2-1c, B-3-1c",275,USKMOUTH,51.547106,-2.9785863,USKMOUTH 275kV
USKM2A,NGET,B-2-1c,275,USKMOUTH,51.547106,-2.9785863,USKMOUTH 275kV
USKM2B,NGET,B-2-1c,275,USKMOUTH,51.547106,-2.9785863,USKMOUTH 275kV
WALE41,NGET,B-2-2c,400,GRAIN WEST,,,GRAIN WEST 400kV
WALH41,NGET,"B-2-1c, B-2-2c, B-3-1c, B-4-1c",400,WALHAM,51.8791857,-2.2538966,WALHAM 400kV
WALP11,NGET,"B-3-1c, B-4-1c",132,WALPOLE,52.7266087,0.198039,WALPOLE 132kV
WALP41,NGET,"B-2-1c, B-2-2c, B-3-1c, B-4-1c",400,WALPOLE,52.7266087,0.198039,WALPOLE 400kV
WALX21,NGET,"B-2-1c, B-2-2c, B-3-1c, B-3-2c",275,WALTHAM CROSS,51.7148498,-0.0111739,WALTHAM CROSS 275kV
WALX22,NGET,"B-2-1c, B-2-2c, B-3-1c, B-3-2c",275,WALTHAM CROSS,51.7148498,-0.0111739,WALTHAM CROSS 275kV
WALX2A,NGET,B-3-2c,275,WALTHAM CROSS,51.7148498,-0.0111739,WALTHAM CROSS 275kV
WALX41,NGET,"B-2-2c, B-3-2c",400,WALTHAM CROSS,51.7148498,-0.0111739,WALTHAM CROSS 400kV
WALX4A,NGET,"B-2-1c, B-2-2c, B-3-1c, B-3-2c",400,WALTHAM CROSS,51.7148498,-0.0111739,WALTHAM CROSS 400kV
WALX4B,NGET,"B-2-1c, B-2-2c, B-3-1c, B-3-2c",400,WALTHAM CROSS,51.7148498,-0.0111739,WALTHAM CROSS 400kV
WARL11,NGET,"B-3-1c, B-4-1c",132,WARLEY,51.5528382,0.3013681,WARLEY 132kV
WARL21,NGET,"B-2-1c, B-3-1c",275,WARLEY,51.5528382,0.3013681,WARLEY 275kV
WASF1A,NGET,B-3-1c,132,WASHWAY FARM,53.5626018,-2.8195672,WASHWAY FARM 132kV
WASF1B,NGET,B-3-1c,132,WASHWAY FARM,53.5626018,-2.8195672,WASHWAY FARM 132kV
WASF2A,NGET,"B-2-1c, B-3-1c",275,WASHWAY FARM,53.5626018,-2.8195672,WASHWAY FARM 275kV
WASF2B,NGET,"B-2-1c, B-3-1c",275,WASHWAY FARM,53.5626018,-2.8195672,WASHWAY FARM 275kV
WATS11,NGET,B-3-1c,132,WATFORD SOUTH,51.6430281,-0.4041122,WATFORD SOUTH 132kV
WATS12,NGET,B-3-1c,132,WATFORD SOUTH,51.6430281,-0.4041122,WATFORD SOUTH 132kV
WATS21,NGET,"B-2-1c, B-3-1c",275,WATFORD SOUTH,51.6430281,-0.4041122,WATFORD SOUTH 275kV
WATS22,NGET,"B-2-1c, B-3-1c",275,WATFORD SOUTH,51.6430281,-0.4041122,WATFORD SOUTH 275kV
WBOL21,NGET,"B-2-1c, B-3-1c",275,WEST BOLDON,54.9401114,-1.4704043,WEST BOLDON 275kV
WBOL61,NGET,B-3-1c,66,WEST BOLDON,54.9401114,-1.4704043,WEST BOLDON 66kV
WBUR11,NGET,B-3-1c,132,WEST BURTON,53.3592,-0.8094313,WEST BURTON 132kV
WBUR12,NGET,B-3-1c,132,WEST BURTON,53.3592,-0.8094313,WEST BURTON 132kV
WBUR41,NGET,"B-2-1c, B-2-2c, B-3-1c",400,WEST BURTON,53.3592,-0.8094313,WEST BURTON 400kV
WBUR42,NGET,"B-2-1c, B-2-2c, B-3-1c",400,WEST BURTON,53.3592,-0.8094313,WEST BURTON 400kV
WEAV71,NGET,B-3-1c,25,WEAVER JUNCTION,53.241712,-2.553899,WEAVER JUNCTION 25kV
WESE1-,SPT,"B-2-1b, B-3-1b",132,WESTERDOD,,,WESTERDOD 132kV
WFIB2-,"SHET, SPT","B-2-1a, B-2-1b, B-2-2b",275,WESTFIELD BOUNDARY,56.163611,-3.302635,WESTFIELD BOUNDARY 275kV
